location,date,month,ndvi,ndvi_sensor,prev_ndvi,ndvi_change,temperature,rainfall,next_ndvi
Belagavi,2022-08,8,0.3971,MODIS,0.3597,0.0374,21.9,279.9,0.6133
Belagavi,2022-09,9,0.6133,MODIS,0.3971,0.2162,22.1,261,0.3465
Belagavi,2022-10,10,0.3465,Sentinel2,0.6133,-0.2668,21.7,141.1,0.2871
Belagavi,2022-11,11,0.2871,Sentinel2,0.3465,-0.0594,22.1,8.5,0.2573
Belagavi,2022-12,12,0.2573,Sentinel2,0.2871,-0.0298,22,43.6,0.2359
Belagavi,2023-01,1,0.2359,Sentinel2,0.2573,-0.0214,21.8,0.9,0.2127
Belagavi,2023-02,2,0.2127,Sentinel2,0.2359,-0.0232,24.4,0,0.2202
Belagavi,2023-03,3,0.2202,Sentinel2,0.2127,0.0075,25,0.7,0.2172
Belagavi,2023-04,4,0.2172,Sentinel2,0.2202,-0.003,26.7,14.2,0.226
Belagavi,2023-05,5,0.226,Sentinel2,0.2172,0.0088,26.4,64.6,0.2318
Belagavi,2023-06,6,0.2318,Sentinel2,0.226,0.0058,24.7,99,0.1351
Belagavi,2023-07,7,0.1351,MODIS,0.2318,-0.0967,21.7,506.8,0.5819
Belagavi,2023-08,8,0.5819,MODIS,0.1351,0.4468,22.5,61.1,0.6477
Belagavi,2023-09,9,0.6477,MODIS,0.5819,0.0658,22.6,155.9,0.2599
Belagavi,2023-10,10,0.2599,Sentinel2,0.6477,-0.3878,23.9,38.7,0.1888
Belagavi,2023-11,11,0.1888,Sentinel2,0.2599,-0.0711,23.6,55.2,0.2578
Belagavi,2023-12,12,0.2578,Sentinel2,0.1888,0.069,22.5,2.9,0.2219
Belagavi,2024-01,1,0.2219,Sentinel2,0.2578,-0.0359,22.6,7.3,0.192
Belagavi,2024-02,2,0.192,Sentinel2,0.2219,-0.0299,24.9,0,0.2005
Belagavi,2024-03,3,0.2005,Sentinel2,0.192,0.0085,26.9,1.4,0.2139
Belagavi,2024-04,4,0.2139,Sentinel2,0.2005,0.0134,28.8,15.2,0.231
Belagavi,2024-05,5,0.231,Sentinel2,0.2139,0.0171,27.1,118.8,0.3607
Belagavi,2024-06,6,0.3607,MODIS,0.231,0.1297,23.3,335.1,0.1283
Belagavi,2024-07,7,0.1283,MODIS,0.3607,-0.2324,21.9,601.2,0.4719
Belagavi,2024-08,8,0.4719,MODIS,0.1283,0.3436,22.6,229.3,0.6373
Belagavi,2024-09,9,0.6373,MODIS,0.4719,0.1654,22.2,160.4,0.3199
Belagavi,2024-10,10,0.3199,Sentinel2,0.6373,-0.3174,22.9,222.3,0.3082
Belagavi,2024-11,11,0.3082,Sentinel2,0.3199,-0.0117,21.6,9.8,0.2751
Belagavi,2024-12,12,0.2751,Sentinel2,0.3082,-0.0331,21.8,32.4,0.2315
Belagavi,2025-01,1,0.2315,Sentinel2,0.2751,-0.0436,22,0.9,0.2063
Belagavi,2025-02,2,0.2063,Sentinel2,0.2315,-0.0252,24.6,0.4,0.2151
Belagavi,2025-03,3,0.2151,Sentinel2,0.2063,0.0088,26.7,5,0.2594
Belagavi,2025-04,4,0.2594,Sentinel2,0.2151,0.0443,26.8,40.1,0.2512
Belagavi,2025-05,5,0.2512,Sentinel2,0.2594,-0.0082,24.4,461.5,0.2903
Belagavi,2025-06,6,0.2903,MODIS,0.2512,0.0391,22.7,299.6,0.1792
Belagavi,2025-07,7,0.1792,MODIS,0.2903,-0.1111,21.7,332,0.3984
Belagavi,2025-08,8,0.3984,MODIS,0.1792,0.2192,21.6,316.9,0.5221
Belagavi,2025-09,9,0.5221,MODIS,0.3984,0.1237,21.6,160,0.3132
Belagavi,2025-10,10,0.3132,MODIS,0.5221,-0.2089,22.5,104.9,0.3267
Belagavi,2025-11,11,0.3267,Sentinel2,0.3132,0.0135,21,5.9,0.2669
Dharwad,2010-01,1,0.4031,MODIS,,,23.2,14.1,0.3512
Dharwad,2010-02,2,0.3512,MODIS,0.4031,-0.0519,25.6,0.5,0.3198
Dharwad,2010-03,3,0.3198,MODIS,0.3512,-0.0314,28.1,0.1,0.355
Dharwad,2010-04,4,0.355,MODIS,0.3198,0.0352,29.2,21.3,0.3832
Dharwad,2010-05,5,0.3832,MODIS,0.355,0.0282,28.5,20.7,0.2994
Dharwad,2010-06,6,0.2994,MODIS,0.3832,-0.0838,25,165,0.2363
Dharwad,2010-07,7,0.2363,MODIS,0.2994,-0.0631,22.8,298.4,0.3362
Dharwad,2010-08,8,0.3362,MODIS,0.2363,0.0999,23.1,178.3,0.5027
Dharwad,2010-09,9,0.5027,MODIS,0.3362,0.1665,23.3,170.1,0.4516
Dharwad,2010-10,10,0.4516,MODIS,0.5027,-0.0511,23.4,85.8,0.4476
Dharwad,2010-11,11,0.4476,MODIS,0.4516,-0.004,22.7,120.6,0.4449
Dharwad,2010-12,12,0.4449,MODIS,0.4476,-0.0027,21.5,4.4,0.3758
Dharwad,2011-01,1,0.3758,MODIS,0.4449,-0.0691,21.8,0.1,0.3405
Dharwad,2011-02,2,0.3405,MODIS,0.3758,-0.0353,23,0.6,0.3408
Dharwad,2011-03,3,0.3408,MODIS,0.3405,0.0003,27.1,0.1,0.3844
Dharwad,2011-04,4,0.3844,MODIS,0.3408,0.0436,27.4,26.8,0.3811
Dharwad,2011-05,5,0.3811,MODIS,0.3844,-0.0033,27.3,45.5,0.2758
Dharwad,2011-06,6,0.2758,MODIS,0.3811,-0.1053,23.4,143.7,0.3186
Dharwad,2011-07,7,0.3186,MODIS,0.2758,0.0428,22.6,259.3,0.2746
Dharwad,2011-08,8,0.2746,MODIS,0.3186,-0.044,22.5,361.2,0.4896
Dharwad,2011-09,9,0.4896,MODIS,0.2746,0.215,22.9,54.1,0.4778
Dharwad,2011-10,10,0.4778,MODIS,0.4896,-0.0118,24.3,99.4,0.4271
Dharwad,2011-11,11,0.4271,MODIS,0.4778,-0.0507,24,23.5,0.4016
Dharwad,2011-12,12,0.4016,MODIS,0.4271,-0.0255,23.2,0.1,0.3493
Dharwad,2012-01,1,0.3493,MODIS,0.4016,-0.0523,22.7,0.1,0.3211
Dharwad,2012-02,2,0.3211,MODIS,0.3493,-0.0282,25.4,0,0.3089
Dharwad,2012-03,3,0.3089,MODIS,0.3211,-0.0122,27.1,0.1,0.3428
Dharwad,2012-04,4,0.3428,MODIS,0.3089,0.0339,27.7,33.8,0.3425
Dharwad,2012-05,5,0.3425,MODIS,0.3428,-0.0003,27,40.9,0.289
Dharwad,2012-06,6,0.289,MODIS,0.3425,-0.0535,24.3,132.3,0.3237
Dharwad,2012-07,7,0.3237,MODIS,0.289,0.0347,22.9,124.3,0.3446
Dharwad,2012-08,8,0.3446,MODIS,0.3237,0.0209,22.7,141.5,0.4395
Dharwad,2012-09,9,0.4395,MODIS,0.3446,0.0949,22.9,104.2,0.4434
Dharwad,2012-10,10,0.4434,MODIS,0.4395,0.0039,24,62.4,0.4164
Dharwad,2012-11,11,0.4164,MODIS,0.4434,-0.027,22.6,98.9,0.3746
Dharwad,2012-12,12,0.3746,MODIS,0.4164,-0.0418,23.3,3.9,0.3605
Dharwad,2013-01,1,0.3605,MODIS,0.3746,-0.0141,23.6,0.1,0.3267
Dharwad,2013-02,2,0.3267,MODIS,0.3605,-0.0338,25.1,2.3,0.3584
Dharwad,2013-03,3,0.3584,MODIS,0.3267,0.0317,27.5,0.5,0.3411
Dharwad,2013-04,4,0.3411,MODIS,0.3584,-0.0173,28.1,16.3,0.3541
Dharwad,2013-05,5,0.3541,MODIS,0.3411,0.013,27.6,42.7,0.3141
Dharwad,2013-06,6,0.3141,MODIS,0.3541,-0.04,22.9,225.4,0.2274
Dharwad,2013-07,7,0.2274,MODIS,0.3141,-0.0867,22,329.6,0.3516
Dharwad,2013-08,8,0.3516,MODIS,0.2274,0.1242,22.6,89.9,0.457
Dharwad,2013-09,9,0.457,MODIS,0.3516,0.1054,22.9,189.8,0.4792
Dharwad,2013-10,10,0.4792,MODIS,0.457,0.0222,23.2,92,0.4315
Dharwad,2013-11,11,0.4315,MODIS,0.4792,-0.0477,22.7,4.9,0.3858
Dharwad,2013-12,12,0.3858,MODIS,0.4315,-0.0457,21.5,0.6,0.3242
Dharwad,2014-01,1,0.3242,MODIS,0.3858,-0.0616,22.9,0.2,0.3094
Dharwad,2014-02,2,0.3094,MODIS,0.3242,-0.0148,23.8,1.8,0.3328
Dharwad,2014-03,3,0.3328,MODIS,0.3094,0.0234,27,2.7,0.3725
Dharwad,2014-04,4,0.3725,MODIS,0.3328,0.0397,28.2,39.7,0.3972
Dharwad,2014-05,5,0.3972,MODIS,0.3725,0.0247,27.2,81,0.3608
Dharwad,2014-06,6,0.3608,MODIS,0.3972,-0.0364,25.3,54.2,0.2135
Dharwad,2014-07,7,0.2135,MODIS,0.3608,-0.1473,22.7,265.4,0.3374
Dharwad,2014-08,8,0.3374,MODIS,0.2135,0.1239,22.8,171.7,0.4535
Dharwad,2014-09,9,0.4535,MODIS,0.3374,0.1161,23.3,113.2,0.4635
Dharwad,2014-10,10,0.4635,MODIS,0.4535,0.01,23.9,131.7,0.4676
Dharwad,2014-11,11,0.4676,MODIS,0.4635,0.0041,22.5,60.3,0.437
Dharwad,2014-12,12,0.437,MODIS,0.4676,-0.0306,22.1,16.9,0.3718
Dharwad,2015-01,1,0.3718,MODIS,0.437,-0.0652,22,2.2,0.3308
Dharwad,2015-02,2,0.3308,MODIS,0.3718,-0.041,24.1,0,0.3884
Dharwad,2015-03,3,0.3884,MODIS,0.3308,0.0576,26.3,26.9,0.3738
Dharwad,2015-04,4,0.3738,MODIS,0.3884,-0.0146,27.7,18.4,0.4096
Dharwad,2015-05,5,0.4096,MODIS,0.3738,0.0358,27.6,68.8,0.4166
Dharwad,2015-06,6,0.4166,MODIS,0.4096,0.007,24.2,146,0.3686
Dharwad,2015-07,7,0.3686,MODIS,0.4166,-0.048,23.8,52.4,0.3612
Dharwad,2015-08,8,0.3612,MODIS,0.3686,-0.0074,23.9,56.6,0.4451
Dharwad,2015-09,9,0.4451,MODIS,0.3612,0.0839,24.1,116,0.4408
Dharwad,2015-10,10,0.4408,MODIS,0.4451,-0.0043,24.9,127.2,0.4139
Dharwad,2015-11,11,0.4139,MODIS,0.4408,-0.0269,24.7,34.4,0.2083
Dharwad,2015-12,12,0.2083,Sentinel2,0.4139,-0.2056,24.7,1,0.3327
Dharwad,2016-01,1,0.3327,MODIS,0.2083,0.1244,23.2,2,0.1692
Dharwad,2016-02,2,0.1692,Sentinel2,0.3327,-0.1635,26.1,0.1,0.1942
Dharwad,2016-03,3,0.1942,Sentinel2,0.1692,0.025,28.6,1.6,0.1629
Dharwad,2016-04,4,0.1629,Sentinel2,0.1942,-0.0313,29.5,9.8,0.1935
Dharwad,2016-05,5,0.1935,Sentinel2,0.1629,0.0306,28.2,47.2,0.3205
Dharwad,2016-06,6,0.3205,MODIS,0.1935,0.127,23.8,329.1,0.2496
Dharwad,2016-07,7,0.2496,MODIS,0.3205,-0.0709,22.8,239.1,0.4011
Dharwad,2016-08,8,0.4011,MODIS,0.2496,0.1515,23,106.5,0.3459
Dharwad,2016-09,9,0.3459,MODIS,0.4011,-0.0552,22.9,129.8,0.4109
Dharwad,2016-10,10,0.4109,MODIS,0.3459,0.065,23.5,20.6,0.2186
Dharwad,2016-11,11,0.2186,Sentinel2,0.4109,-0.1923,23.7,13,0.2055
Dharwad,2016-12,12,0.2055,Sentinel2,0.2186,-0.0131,23.3,5.5,0.1762
Dharwad,2017-01,1,0.1762,Sentinel2,0.2055,-0.0293,23.4,0.1,0.1694
Dharwad,2017-02,2,0.1694,Sentinel2,0.1762,-0.0068,25.7,0,0.1786
Dharwad,2017-03,3,0.1786,Sentinel2,0.1694,0.0092,27.4,0.3,0.177
Dharwad,2017-04,4,0.177,Sentinel2,0.1786,-0.0016,28.6,5.7,0.3674
Dharwad,2017-05,5,0.3674,MODIS,0.177,0.1904,28.1,32.1,0.2536
Dharwad,2017-06,6,0.2536,MODIS,0.3674,-0.1138,24,153.6,0.3453
Dharwad,2017-07,7,0.3453,MODIS,0.2536,0.0917,23.4,100.7,0.3066
Dharwad,2017-08,8,0.3066,MODIS,0.3453,-0.0387,23.3,112,0.3938
Dharwad,2017-09,9,0.3938,MODIS,0.3066,0.0872,23.7,294.7,0.4698
Dharwad,2017-10,10,0.4698,MODIS,0.3938,0.076,23.6,124.4,0.237
Dharwad,2017-11,11,0.237,Sentinel2,0.4698,-0.2328,23.5,15,0.2156
Dharwad,2017-12,12,0.2156,Sentinel2,0.237,-0.0214,22.6,3.5,0.1926
Dharwad,2018-01,1,0.1926,Sentinel2,0.2156,-0.023,23.1,0,0.1873
Dharwad,2018-02,2,0.1873,Sentinel2,0.1926,-0.0053,24.6,0.8,0.2058
Dharwad,2018-03,3,0.2058,Sentinel2,0.1873,0.0185,27.2,8.9,0.2109
Dharwad,2018-04,4,0.2109,Sentinel2,0.2058,0.0051,28.7,19.5,0.4174
Dharwad,2018-05,5,0.4174,MODIS,0.2109,0.2065,27.8,96.9,0.2459
Dharwad,2018-06,6,0.2459,MODIS,0.4174,-0.1715,23.7,259.3,0.1638
Dharwad,2018-07,7,0.1638,MODIS,0.2459,-0.0821,22.7,154.8,0.3363
Dharwad,2018-08,8,0.3363,MODIS,0.1638,0.1725,22.5,121,0.4248
Dharwad,2018-09,9,0.4248,MODIS,0.3363,0.0885,23.5,75.7,0.2382
Dharwad,2018-10,10,0.2382,Sentinel2,0.4248,-0.1866,24.9,66.7,0.2353
Dharwad,2018-11,11,0.2353,Sentinel2,0.2382,-0.0029,24.9,13.2,0.2943
Dharwad,2018-12,12,0.2943,Sentinel2,0.2353,0.059,23.4,4.9,0.2419
Dharwad,2019-01,1,0.2419,Sentinel2,0.2943,-0.0524,22.4,1.2,0.2001
Dharwad,2019-02,2,0.2001,Sentinel2,0.2419,-0.0418,25.5,0.4,0.1939
Dharwad,2019-03,3,0.1939,Sentinel2,0.2001,-0.0062,27.8,6.5,0.2243
Dharwad,2019-04,4,0.2243,Sentinel2,0.1939,0.0304,28.9,12.8,0.2463
Dharwad,2019-05,5,0.2463,Sentinel2,0.2243,0.022,28.6,11.1,0.2839
Dharwad,2019-06,6,0.2839,Sentinel2,0.2463,0.0376,25.2,145,0.1818
Dharwad,2019-07,7,0.1818,MODIS,0.2839,-0.1021,23.1,197.6,0.4164
Dharwad,2019-08,8,0.4164,MODIS,0.1818,0.2346,22.8,275.7,0.3459
Dharwad,2019-09,9,0.3459,Sentinel2,0.4164,-0.0705,23,171.6,0.2756
Dharwad,2019-10,10,0.2756,Sentinel2,0.3459,-0.0703,23.1,258.5,0.3062
Dharwad,2019-11,11,0.3062,Sentinel2,0.2756,0.0306,23.3,23.9,0.2997
Dharwad,2019-12,12,0.2997,Sentinel2,0.3062,-0.0065,22.9,13.2,0.2385
Dharwad,2020-01,1,0.2385,Sentinel2,0.2997,-0.0612,23.4,2.2,0.2002
Dharwad,2020-02,2,0.2002,Sentinel2,0.2385,-0.0383,24.7,1.1,0.2374
Dharwad,2020-03,3,0.2374,Sentinel2,0.2002,0.0372,26.8,1.4,0.2817
Dharwad,2020-04,4,0.2817,Sentinel2,0.2374,0.0443,28.1,21.5,0.2941
Dharwad,2020-05,5,0.2941,Sentinel2,0.2817,0.0124,28.6,24.7,0.3734
Dharwad,2020-06,6,0.3734,Sentinel2,0.2941,0.0793,24.1,135.9,0.3325
Dharwad,2020-07,7,0.3325,MODIS,0.3734,-0.0409,23.1,238,0.3489
Dharwad,2020-08,8,0.3489,MODIS,0.3325,0.0164,22.7,201.9,0.4501
Dharwad,2020-09,9,0.4501,MODIS,0.3489,0.1012,23.2,306.8,0.2982
Dharwad,2020-10,10,0.2982,Sentinel2,0.4501,-0.1519,23.3,115,0.3644
Dharwad,2020-11,11,0.3644,Sentinel2,0.2982,0.0662,23,6.6,0.2773
Dharwad,2020-12,12,0.2773,Sentinel2,0.3644,-0.0871,22.8,2.1,0.2331
Dharwad,2021-01,1,0.2331,Sentinel2,0.2773,-0.0442,23.5,14.6,0.2284
Dharwad,2021-02,2,0.2284,Sentinel2,0.2331,-0.0047,23.5,3.6,0.2281
Dharwad,2021-03,3,0.2281,Sentinel2,0.2284,-0.0003,27.2,0.2,0.2525
Dharwad,2021-04,4,0.2525,Sentinel2,0.2281,0.0244,28,15.3,0.2803
Dharwad,2021-05,5,0.2803,Sentinel2,0.2525,0.0278,26.1,118.4,0.3354
Dharwad,2021-06,6,0.3354,Sentinel2,0.2803,0.0551,23.5,159.8,0.343
Dharwad,2021-07,7,0.343,MODIS,0.3354,0.0076,22.8,350.9,0.4493
Dharwad,2021-08,8,0.4493,MODIS,0.343,0.1063,23.2,77.1,0.2989
Dharwad,2021-09,9,0.2989,Sentinel2,0.4493,-0.1504,22.9,129.1,0.3393
Dharwad,2021-10,10,0.3393,Sentinel2,0.2989,0.0404,23.9,111.4,0.362
Dharwad,2021-11,11,0.362,Sentinel2,0.3393,0.0227,23,94.4,0.297
Dharwad,2021-12,12,0.297,Sentinel2,0.362,-0.065,21.9,5.8,0.2793
Dharwad,2022-01,1,0.2793,Sentinel2,0.297,-0.0177,21.5,0.6,0.1813
Dharwad,2022-02,2,0.1813,Sentinel2,0.2793,-0.098,24.2,0,0.1908
Dharwad,2022-03,3,0.1908,Sentinel2,0.1813,0.0095,27.2,2.2,0.2069
Dharwad,2022-04,4,0.2069,Sentinel2,0.1908,0.0161,28.5,14.5,0.2132
Dharwad,2022-05,5,0.2132,Sentinel2,0.2069,0.0063,26.3,268.4,0.1623
Dharwad,2022-06,6,0.1623,MODIS,0.2132,-0.0509,24,133.4,0.0249
Dharwad,2022-07,7,0.0249,Sentinel2,0.1623,-0.1374,22.8,293.1,0.4102
Dharwad,2022-08,8,0.4102,MODIS,0.0249,0.3853,23,176.1,0.4173
Dharwad,2022-09,9,0.4173,MODIS,0.4102,0.0071,23.1,151.6,0.257
Dharwad,2022-10,10,0.257,Sentinel2,0.4173,-0.1603,22.8,132.3,0.2483
Dharwad,2022-11,11,0.2483,Sentinel2,0.257,-0.0087,23.4,10.2,0.2197
Dharwad,2022-12,12,0.2197,Sentinel2,0.2483,-0.0286,22.9,49.6,0.2017
Dharwad,2023-01,1,0.2017,Sentinel2,0.2197,-0.018,22.7,0.4,0.1911
Dharwad,2023-02,2,0.1911,Sentinel2,0.2017,-0.0106,25.3,0,0.2026
Dharwad,2023-03,3,0.2026,Sentinel2,0.1911,0.0115,26.4,1.9,0.2035
Dharwad,2023-04,4,0.2035,Sentinel2,0.2026,0.0009,28.3,9.8,0.2264
Dharwad,2023-05,5,0.2264,Sentinel2,0.2035,0.0229,28.1,45.2,0.1882
Dharwad,2023-06,6,0.1882,Sentinel2,0.2264,-0.0382,26.3,59,0.1859
Dharwad,2023-07,7,0.1859,MODIS,0.1882,-0.0023,22.8,344.4,0.1761
Dharwad,2023-08,8,0.1761,Sentinel2,0.1859,-0.0098,23.8,40.8,0.3099
Dharwad,2023-09,9,0.3099,MODIS,0.1761,0.1338,23.8,91.8,0.1959
Dharwad,2023-10,10,0.1959,Sentinel2,0.3099,-0.114,25.7,26.4,0.2247
Dharwad,2023-11,11,0.2247,Sentinel2,0.1959,0.0288,25,65.6,0.213
Dharwad,2023-12,12,0.213,Sentinel2,0.2247,-0.0117,23.9,3.3,0.2018
Dharwad,2024-01,1,0.2018,Sentinel2,0.213,-0.0112,24,6.8,0.1783
Dharwad,2024-02,2,0.1783,Sentinel2,0.2018,-0.0235,26.2,0,0.1909
Dharwad,2024-03,3,0.1909,Sentinel2,0.1783,0.0126,28.5,0.1,0.2046
Dharwad,2024-04,4,0.2046,Sentinel2,0.1909,0.0137,30,9.5,0.1915
Dharwad,2024-05,5,0.1915,Sentinel2,0.2046,-0.0131,28.2,80.4,0.327
Dharwad,2024-06,6,0.327,MODIS,0.1915,0.1355,24.2,322.3,0.1708
Dharwad,2024-07,7,0.1708,MODIS,0.327,-0.1562,22.8,417.6,0.347
Dharwad,2024-08,8,0.347,MODIS,0.1708,0.1762,23.7,173.6,0.4181
Dharwad,2024-09,9,0.4181,MODIS,0.347,0.0711,23.4,101.8,0.2441
Dharwad,2024-10,10,0.2441,Sentinel2,0.4181,-0.174,23.9,231,0.2536
Dharwad,2024-11,11,0.2536,Sentinel2,0.2441,0.0095,22.8,11.5,0.2009
Dharwad,2024-12,12,0.2009,Sentinel2,0.2536,-0.0527,23,20.8,0.201
Dharwad,2025-01,1,0.201,Sentinel2,0.2009,0.0001,22.9,0,0.1904
Dharwad,2025-02,2,0.1904,Sentinel2,0.201,-0.0106,25.6,0,0.2073
Dharwad,2025-03,3,0.2073,Sentinel2,0.1904,0.0169,27.6,0.5,0.218
Dharwad,2025-04,4,0.218,Sentinel2,0.2073,0.0107,28,28.2,0.2249
Dharwad,2025-05,5,0.2249,Sentinel2,0.218,0.0069,25.4,309.8,0.3158
Dharwad,2025-06,6,0.3158,MODIS,0.2249,0.0909,23.7,180.7,0.1368
Dharwad,2025-07,7,0.1368,MODIS,0.3158,-0.179,22.8,206.3,0.3332
Dharwad,2025-08,8,0.3332,MODIS,0.1368,0.1964,22.6,228.4,0.4641
Dharwad,2025-09,9,0.4641,MODIS,0.3332,0.1309,22.7,109.8,0.2588
Dharwad,2025-10,10,0.2588,Sentinel2,0.4641,-0.2053,23.4,78.1,0.2478
Dharwad,2025-11,11,0.2478,Sentinel2,0.2588,-0.011,22.5,4.1,0.2217
Hubli,2010-01,1,0.4572,MODIS,,,23.3,13,0.3793
Hubli,2010-02,2,0.3793,MODIS,0.4572,-0.0779,25.9,0.4,0.3348
Hubli,2010-03,3,0.3348,MODIS,0.3793,-0.0445,28.4,0.2,0.3483
Hubli,2010-04,4,0.3483,MODIS,0.3348,0.0135,29.4,21.4,0.4078
Hubli,2010-05,5,0.4078,MODIS,0.3483,0.0595,28.7,20.8,0.2725
Hubli,2010-06,6,0.2725,MODIS,0.4078,-0.1353,25.2,165.6,0.3665
Hubli,2010-07,7,0.3665,MODIS,0.2725,0.094,22.9,287.3,0.4008
Hubli,2010-08,8,0.4008,MODIS,0.3665,0.0343,23.2,189.7,0.5247
Hubli,2010-09,9,0.5247,MODIS,0.4008,0.1239,23.4,167.9,0.5003
Hubli,2010-10,10,0.5003,MODIS,0.5247,-0.0244,23.6,80.1,0.5193
Hubli,2010-11,11,0.5193,MODIS,0.5003,0.019,22.9,117.3,0.457
Hubli,2010-12,12,0.457,MODIS,0.5193,-0.0623,21.7,4.6,0.3745
Hubli,2011-01,1,0.3745,MODIS,0.457,-0.0825,22,0.1,0.3438
Hubli,2011-02,2,0.3438,MODIS,0.3745,-0.0307,23.3,0.7,0.3327
Hubli,2011-03,3,0.3327,MODIS,0.3438,-0.0111,27.4,0.1,0.347
Hubli,2011-04,4,0.347,MODIS,0.3327,0.0143,27.6,31.5,0.3513
Hubli,2011-05,5,0.3513,MODIS,0.347,0.0043,27.5,49.5,0.2894
Hubli,2011-06,6,0.2894,MODIS,0.3513,-0.0619,23.5,140.6,0.2941
Hubli,2011-07,7,0.2941,MODIS,0.2894,0.0047,22.7,243.9,0.391
Hubli,2011-08,8,0.391,MODIS,0.2941,0.0969,22.6,343.7,0.5152
Hubli,2011-09,9,0.5152,MODIS,0.391,0.1242,23.1,56.3,0.5261
Hubli,2011-10,10,0.5261,MODIS,0.5152,0.0109,24.4,103.2,0.4571
Hubli,2011-11,11,0.4571,MODIS,0.5261,-0.069,23.9,21.1,0.3837
Hubli,2011-12,12,0.3837,MODIS,0.4571,-0.0734,23.3,0.2,0.3459
Hubli,2012-01,1,0.3459,MODIS,0.3837,-0.0378,22.9,0.1,0.3111
Hubli,2012-02,2,0.3111,MODIS,0.3459,-0.0348,25.7,0,0.3052
Hubli,2012-03,3,0.3052,MODIS,0.3111,-0.0059,27.4,0.1,0.3363
Hubli,2012-04,4,0.3363,MODIS,0.3052,0.0311,27.9,36.3,0.3356
Hubli,2012-05,5,0.3356,MODIS,0.3363,-0.0007,27.1,41.7,0.2568
Hubli,2012-06,6,0.2568,MODIS,0.3356,-0.0788,24.4,133.8,0.2661
Hubli,2012-07,7,0.2661,MODIS,0.2568,0.0093,23.1,124.4,0.2593
Hubli,2012-08,8,0.2593,MODIS,0.2661,-0.0068,22.9,146.9,0.4345
Hubli,2012-09,9,0.4345,MODIS,0.2593,0.1752,23.1,120.9,0.4656
Hubli,2012-10,10,0.4656,MODIS,0.4345,0.0311,24.2,59.1,0.4554
Hubli,2012-11,11,0.4554,MODIS,0.4656,-0.0102,22.8,109.4,0.3824
Hubli,2012-12,12,0.3824,MODIS,0.4554,-0.073,23.4,3.4,0.3365
Hubli,2013-01,1,0.3365,MODIS,0.3824,-0.0459,23.9,0,0.3242
Hubli,2013-02,2,0.3242,MODIS,0.3365,-0.0123,25.3,3.4,0.3283
Hubli,2013-03,3,0.3283,MODIS,0.3242,0.0041,27.8,0.7,0.315
Hubli,2013-04,4,0.315,MODIS,0.3283,-0.0133,28.3,20.3,0.3482
Hubli,2013-05,5,0.3482,MODIS,0.315,0.0332,27.7,43.1,0.3535
Hubli,2013-06,6,0.3535,MODIS,0.3482,0.0053,23,228.2,0.1648
Hubli,2013-07,7,0.1648,MODIS,0.3535,-0.1887,22.1,328.8,0.3003
Hubli,2013-08,8,0.3003,MODIS,0.1648,0.1355,22.8,90.6,0.4148
Hubli,2013-09,9,0.4148,MODIS,0.3003,0.1145,23,186.6,0.465
Hubli,2013-10,10,0.465,MODIS,0.4148,0.0502,23.4,94.9,0.4323
Hubli,2013-11,11,0.4323,MODIS,0.465,-0.0327,22.9,5.4,0.3816
Hubli,2013-12,12,0.3816,MODIS,0.4323,-0.0507,21.7,0.4,0.3226
Hubli,2014-01,1,0.3226,MODIS,0.3816,-0.059,23.2,0.2,0.3143
Hubli,2014-02,2,0.3143,MODIS,0.3226,-0.0083,24.2,2.5,0.3225
Hubli,2014-03,3,0.3225,MODIS,0.3143,0.0082,27.3,2.4,0.3494
Hubli,2014-04,4,0.3494,MODIS,0.3225,0.0269,28.4,44.4,0.4329
Hubli,2014-05,5,0.4329,MODIS,0.3494,0.0835,27.4,83.1,0.3988
Hubli,2014-06,6,0.3988,MODIS,0.4329,-0.0341,25.4,59.2,0.2295
Hubli,2014-07,7,0.2295,MODIS,0.3988,-0.1693,22.8,252.8,0.3588
Hubli,2014-08,8,0.3588,MODIS,0.2295,0.1293,22.9,168.6,0.5103
Hubli,2014-09,9,0.5103,MODIS,0.3588,0.1515,23.5,115,0.4883
Hubli,2014-10,10,0.4883,MODIS,0.5103,-0.022,24.1,131.5,0.4612
Hubli,2014-11,11,0.4612,MODIS,0.4883,-0.0271,22.8,59.7,0.4116
Hubli,2014-12,12,0.4116,MODIS,0.4612,-0.0496,22.3,14,0.3625
Hubli,2015-01,1,0.3625,MODIS,0.4116,-0.0491,22.3,2.4,0.3264
Hubli,2015-02,2,0.3264,MODIS,0.3625,-0.0361,24.3,0,0.3859
Hubli,2015-03,3,0.3859,MODIS,0.3264,0.0595,26.6,31.4,0.3419
Hubli,2015-04,4,0.3419,MODIS,0.3859,-0.044,27.8,22.2,0.3652
Hubli,2015-05,5,0.3652,MODIS,0.3419,0.0233,27.7,79.5,0.2554
Hubli,2015-06,6,0.2554,MODIS,0.3652,-0.1098,24.4,150.4,0.3018
Hubli,2015-07,7,0.3018,MODIS,0.2554,0.0464,23.9,62.6,0.388
Hubli,2015-08,8,0.388,MODIS,0.3018,0.0862,24,61.8,0.4528
Hubli,2015-09,9,0.4528,MODIS,0.388,0.0648,24.3,102.9,0.4097
Hubli,2015-10,10,0.4097,MODIS,0.4528,-0.0431,25,125.1,0.3831
Hubli,2015-11,11,0.3831,MODIS,0.4097,-0.0266,24.7,35.4,0.1941
